time_us,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z
1139957.382,-0.6145961882518565,0.12851636173307843,0.1697454321425261,0.629622569460568,0.2106857220019699,0.3296545177771193,0.6712040267158086
1159991.939,-0.6206426427690953,0.1540499645289746,0.19134059295237296,0.6215127109866652,0.24108217751473024,0.34638452738831593,0.660014464199638
1179957.773,-0.6286451619602408,0.1859389679109878,0.21986569438499784,0.6093630079618679,0.27854412924563765,0.3620765252057572,0.6480667268772395
1199979.819,-0.6336658502543149,0.20588196380624713,0.23773502531136695,0.6039446365274143,0.29447830494223026,0.36579733223064914,0.643992015215298
1219956.413,-0.6420026294332132,0.23399262316914676,0.26613911024255194,0.591089007000895,0.32441331898325726,0.3744832088353728,0.6364998904707886
1239955.648,-0.6472071130088316,0.2514269141447591,0.28383212602983654,0.5851703782471588,0.33778856412847474,0.37534095615876656,0.6345027036947307
1259991.193,-0.6557863045013086,0.2772913951463807,0.31241186348155087,0.5697707619118663,0.36411478099943795,0.3815891868712017,0.6302153581047338
1279956.927,-0.6656565988765905,0.3068614071996589,0.3462410583531793,0.5516640200764792,0.3897270565196148,0.3870572273232225,0.6276673746073429
1299985.393,-0.6717939663837116,0.3251116007787527,0.36724824670965056,0.543211810802593,0.4018605794447857,0.3862053474597505,0.6279127589772022
1319979.798,-0.6790379774656885,0.3482663240016583,0.3941305382908864,0.530640797858427,0.4228486903697924,0.39160887325753135,0.6214996533278927
1339959.453,-0.6834738801976155,0.3623522670932072,0.4106133822241759,0.5247981810373115,0.43224750288222263,0.39181661770297876,0.6198618422873037
1359963.908,-0.6891123736809006,0.3824988885425229,0.43384383669195137,0.5131956843666523,0.45329176623335327,0.3983520224770737,0.610305194473155
1379958.233,-0.695395304454849,0.4048112865063509,0.45904733900155037,0.4990025615418159,0.47521718657272216,0.40725975850993,0.5994201850614027
1399988.009,-0.6992039485005593,0.41831863175471296,0.4743922399277581,0.49272084695695695,0.48451596218082393,0.4092394404180806,0.5958133346714436
1419959.002,-0.7036963443971268,0.4347142888168876,0.49153350785233046,0.48370348827224924,0.49892124932425386,0.4170411522330668,0.5858201086938719
1439957.727,-0.7063582785858824,0.4444320055640389,0.5017126845342972,0.47997291849819107,0.5046917087281595,0.41951247845506673,0.58216969782862
1459991.043,-0.7092398825322785,0.4575540679035809,0.5137282349803446,0.47533840326720184,0.5144550514684951,0.42473676575086133,0.5735748270430225
1479957.017,-0.7118507746054056,0.47113422512861647,0.5247645019692098,0.4744306513431515,0.5233091085987679,0.42941226607487426,0.5627328315178681
1500136.387,-0.7133241264562783,0.4790802702937747,0.5310843302154795,0.47446724008398516,0.526301654201249,0.4315451568695767,0.5582617526344854
1519985.688,-0.7147849541117797,0.4879255540668443,0.5367346313290244,0.47565378372548744,0.530425934805337,0.4344849161407527,0.5510214726847537
1539959.663,-0.7155294438600336,0.49285270933017916,0.5396337116818808,0.4765844736394664,0.5315489334154868,0.4360873135493305,0.547860224721579
1560001.349,-0.7163638835332808,0.4985265736717735,0.5429183208373181,0.47660876090984977,0.5352829316513282,0.4396626108103746,0.5413068083463778
1579993.622,-0.7171931450013816,0.5034487439863133,0.5454148154530417,0.47686091327578883,0.5374460378079701,0.4428841196317389,0.5362919749654234
1599959.847,-0.717556503789949,0.5059381657532367,0.5463849398083926,0.47738994569446225,0.5378801179872382,0.44452766054400505,0.5340215140190018
1619980.022,-0.7183909912083388,0.5079240782951667,0.54760684017028,0.47792414679940853,0.5359891331034825,0.44519931589333284,0.5348847803304402
1639958.467,-0.7187689918842008,0.5085845862008549,0.5478120682619195,0.4782741783899087,0.5351302524024607,0.44561848464752246,0.5350827874166598
1659960.592,-0.7195070068781222,0.5086705747260833,0.5483348593041437,0.47733360945683806,0.5341721764685663,0.44677415293366923,0.5359156346293174
1679985.438,-0.7204062240441533,0.5079544620704828,0.5486431025879323,0.47499985096975833,0.533553627651132,0.4493224272237756,0.5364746260474575
1699983.183,-0.7208440684960891,0.5069852447890941,0.548352302895403,0.47412764451869405,0.5333075324807667,0.45031455980409163,0.5366589696733653
1719990.339,-0.7214757068982762,0.5056674884603295,0.5480862593207068,0.47287032136581963,0.5316381173468143,0.4518199575101021,0.5381573165449773
1739958.903,-0.7217529816212098,0.5043714477464787,0.5474785458098225,0.4724116909621403,0.5309809978322445,0.45243049786902534,0.5386956643424478
1759958.897,-0.7219933537659264,0.503109434435859,0.5468865110670335,0.47259984768169927,0.5299189259834995,0.45260526993883843,0.5394291292462061
1779987.452,-0.7220554722523368,0.5016911038491445,0.5459736765087556,0.4732813553333283,0.5288314772499794,0.45235043587897683,0.5401121277323366
1799959.007,-0.7219855842967822,0.5004068811291439,0.5450215133301322,0.473585296553827,0.528368070505122,0.45231649927720763,0.5403276167662819
1819982.413,-0.721731742213462,0.4988358377373491,0.5441940127291033,0.47297468726517966,0.5285049856983393,0.45295869577631137,0.5401905638004303
1839959.507,-0.7214726424985155,0.49750243508817144,0.5433405110263544,0.47273891553738445,0.5285586715426709,0.45320784150159665,0.5401354467863115
1859991.593,-0.7208568252099691,0.49602421794205415,0.541705253924329,0.4729260151016336,0.5276697199306095,0.4539670817230576,0.5402032391797482
1879958.398,-0.7202818493333496,0.49462906189598915,0.539831409393227,0.47376166080741733,0.5263340206115016,0.4549949296503777,0.5399092530123716
1899982.714,-0.7198401434895597,0.49348203361124854,0.5383836497924298,0.47432847308459003,0.5256072705115612,0.45562718300892363,0.5395862923666435
1919958.216,-0.7191218115007849,0.4923413565156784,0.5365235548306706,0.47609442425787585,0.5249086509927302,0.45580265884330967,0.5385619216904621
1939985.522,-0.7185990268644146,0.49138774211556163,0.535117954291699,0.47702244299207164,0.5244126987591992,0.45611909442378107,0.5379556505549496
1959985.777,-0.717809989313448,0.4904078067302742,0.5333172629841199,0.47912311710822286,0.5236167750629357,0.4557027664911787,0.5372164369576544
1979988.123,-0.7172420611279643,0.4891426972796816,0.5313717217221963,0.4800201090800911,0.5230481389212517,0.4562339684901216,0.5365183177166528
1999982.378,-0.7168289451049937,0.48814828433266855,0.5299546665484121,0.4805437540299447,0.5226637017352791,0.45662190947754966,0.5360940096067662
2019984.213,-0.7165013385052159,0.48724900678522004,0.5286028680124535,0.480566472724613,0.522072680099618,0.457394615657085,0.535990809207148
2039959.267,-0.716248364756117,0.4865106215958638,0.5275887424664136,0.4806712555816556,0.5217569083437713,0.457794803569228,0.5358626600894264
2059988.373,-0.7164304261783415,0.48552946573992906,0.5263642430986207,0.4812017766929454,0.5205460401802862,0.4581410454858332,0.5362680790437974
2079990.857,-0.7168602334232885,0.4844195476637718,0.5253689595852254,0.48072613797159897,0.5185612503868668,0.45977891113645314,0.537215006065819
2099985.952,-0.717096422468088,0.48358021562205555,0.5246149700701523,0.48068975024198674,0.5176693022386827,0.46056176700101686,0.5374371742900864
2119981.937,-0.7172316609989025,0.48295044729064224,0.5240412347098353,0.4809215499682729,0.5168664572364288,0.46090403057145696,0.5377090316918272
2139960.922,-0.7172827778046266,0.4824354367200084,0.5235724891520278,0.48108073629849113,0.5164925490495915,0.46111354951028877,0.5377462844100174
2159993.048,-0.7171967032379407,0.4818133639066408,0.5231825591693157,0.48164140523623866,0.5171866841218007,0.46073127557683147,0.5369042579776249
2180009.293,-0.7169413472241489,0.48143207383277936,0.5233193099211884,0.48210984833017617,0.5185408789366152,0.4603811391094672,0.5354761038244067
2199991.248,-0.7167490766140813,0.481096202878138,0.523320762499981,0.48229967538299845,0.5190443826386296,0.46025467053207364,0.5349257801136066
2220271.611,-0.7168091776178511,0.4807268392478183,0.5237031609154954,0.48203735227095834,0.5191474845313995,0.4604282120208948,0.5349128357924929
2239957.598,-0.7168143231787093,0.48038676745502285,0.523847279081734,0.4818000377786188,0.5192392572229374,0.4605188960221124,0.5349594973095334
2260119.995,-0.7166818839832544,0.48016541637022364,0.5241536471676371,0.481265007093084,0.5188387547706652,0.4606752818124292,0.5356945251006009
2279978.897,-0.7166497158967728,0.47978955983804084,0.5244199934937669,0.48135547050589245,0.5188540282580233,0.4606483024217662,0.535621648041244
2300029.343,-0.7166082197118542,0.479485323894162,0.52452352011567,0.48140682683365493,0.5188496200695645,0.4606429286529787,0.535584382813415
2320215.054,-0.7164486839311209,0.4792716746401978,0.5244584127723623,0.4823086004130771,0.5190181287266834,0.4595447460073319,0.5355531929114861
2339982.883,-0.7163244337977019,0.4790663666880914,0.5243437361803943,0.4825431800291736,0.5191286297638771,0.4591244317756431,0.5355952775309964
